SR_B1,SR_B2,SR_B3,SR_B4,SR_B5,SR_B7,EVI,NBR,NDMI,NDWI,NDBI,NDBaI,elevation,classvalue,sample
12073.0,13629.0,14418.0,15137.0,15279.0,14415.0,0.1619588232644051,0.024431510557661074,-0.004668595476065229,-0.05242299937426128,0.004668595476065229,0.029096787229743383,940,1,train
12070.0,13736.0,14616.0,15799.0,15729.0,14671.0,0.22800863464651916,0.03702001969149984,0.002220248667850799,-0.06984933130184527,-0.002220248667850799,0.03480263157894737,931,1,train
12070.0,13736.0,14616.0,15799.0,15729.0,14671.0,0.22800863464651916,0.03702001969149984,0.002220248667850799,-0.06984933130184527,-0.002220248667850799,0.03480263157894737,931,1,train
12151.0,13630.0,14318.0,15136.0,15237.0,14534.0,0.20630517023959646,0.020289855072463767,-0.0033253218318901657,-0.05235347284989223,0.0033253218318901657,0.023613583688824696,930,1,train
11968.0,13630.0,14318.0,15534.0,15510.0,14635.0,0.26020713857742017,0.0297988000928105,7.730962504831851E-4,-0.06528596900288026,-7.730962504831851E-4,0.029026372532758336,931,1,train
11968.0,13630.0,14318.0,15534.0,15510.0,14635.0,0.26020713857742017,0.0297988000928105,7.730962504831851E-4,-0.06528596900288026,-7.730962504831851E-4,0.029026372532758336,931,1,train
12090.0,13628.0,14616.0,15799.0,15819.0,15056.0,0.23067623430309647,0.024080375952033706,-6.325510784995889E-4,-0.0737757841438135,6.325510784995889E-4,0.02471255060728745,931,1,train
12004.0,13486.0,14207.0,15136.0,15328.0,14534.0,0.22441781814668083,0.020289855072463767,-0.0063025210084033615,-0.05764796310530361,0.0063025210084033615,0.026588975956064565,930,1,train
11907.0,13566.0,14430.0,15462.0,15601.0,14665.0,0.20250382638044032,0.026454675208284928,-0.004474777065962721,-0.06531624638280281,0.004474777065962721,0.03092579131698936,930,1,train
11907.0,13566.0,14430.0,15462.0,15601.0,14665.0,0.20250382638044032,0.026454675208284928,-0.004474777065962721,-0.06531624638280281,0.004474777065962721,0.03092579131698936,930,1,train
12166.5,13490.0,14099.5,14874.5,15194.0,13974.0,0.23559811521507829,0.03121479453004489,-0.010625737898465172,-0.04881101376720901,0.010625737898465172,0.041826659352715304,1092,1,train
12252.0,13430.5,13940.5,14206.5,14536.5,14360.0,0.11156782149148561,-0.005373426916143034,-0.011481056257175661,-0.028078300828599342,0.011481056257175661,0.006108006159915561,1091,1,train
12252.0,13430.5,13940.5,14206.5,14536.5,14360.0,0.11156782149148561,-0.005373426916143034,-0.011481056257175661,-0.028078300828599342,0.011481056257175661,0.006108006159915561,1092,1,train
12200.0,13557.5,14253.5,15078.5,15254.0,14718.5,0.22663589912642162,0.012081753196630534,-0.005785873238275777,-0.05311496018997067,0.005785873238275777,0.017866377512719994,1092,1,train
12171.0,13425.0,14163.5,14904.0,15450.5,14693.5,0.21517405706979717,0.007112087169524453,-0.0180039203413003,-0.052207984750608914,0.0180039203413003,0.02511279193205945,1091,1,train
12171.0,13425.0,14163.5,14904.0,15450.5,14693.5,0.21517405706979717,0.007112087169524453,-0.0180039203413003,-0.052207984750608914,0.0180039203413003,0.02511279193205945,1092,1,train
12365.0,13800.5,14568.0,15037.0,14958.0,14215.5,0.12077045887624246,0.028083069823092045,0.002633772295382564,-0.042878196792371044,-0.002633772295382564,0.025451180009254976,1108,1,train
11592.0,13150.0,13593.5,13800.5,14408.5,13602.0,0.06144256455921639,0.007243864610893167,-0.021553404941685277,-0.024136843472291794,0.021553404941685277,0.028792774138269576,1108,1,train
11933.5,13490.0,14152.5,14589.0,14712.0,13700.5,0.10908409346495064,0.03140741264426731,-0.004197808948500051,-0.03913957049752484,0.004197808948500051,0.0356005279366476,1108,1,train
11933.5,13490.0,14152.5,14589.0,14712.0,13700.5,0.10908409346495064,0.03140741264426731,-0.004197808948500051,-0.03913957049752484,0.004197808948500051,0.0356005279366476,1109,1,train
12365.0,13597.5,14272.5,14809.0,14321.0,13864.5,0.17401881284463186,0.032939822484175284,0.01675248884311706,-0.04264868956048792,-0.01675248884311706,0.01619627113231981,1108,1,train
12139.0,13718.0,14642.0,14763.0,14920.5,14485.5,0.026137296409901933,0.009487666034155597,-0.005305978068623983,-0.03669112741827885,0.005305978068623983,0.014792899408284023,1109,1,train
11739.0,13067.0,13812.0,14479.0,14606.0,14017.0,0.1791181051613943,0.016212801796743403,-0.004366511947739384,-0.05125971102882451,0.004366511947739384,0.020577856968172447,991,1,test
11952.0,13210.0,13695.0,14744.0,14606.0,14017.0,0.3604810996563574,0.025277285212614305,0.004701873935264054,-0.05487586749660156,-0.004701873935264054,0.020577856968172447,992,1,test
12019.0,12781.0,13695.0,14611.0,14788.0,14409.0,0.34490548987122527,0.006960716747070985,-0.006020612946018572,-0.06680782710280374,0.006020612946018572,0.012980785697160668,993,1,test
11921.0,13067.0,13695.0,14213.0,14606.0,14147.0,0.1856231634773884,0.00232722143864598,-0.013636836809049585,-0.04200879765395894,0.013636836809049585,0.015963551629395195,994,1,test
11886.0,12924.0,13578.0,14479.0,14879.0,14409.0,0.3311039247390857,0.002423151481584049,-0.01362490632876899,-0.05674561179432909,0.01362490632876899,0.016047527997814805,993,1,test
11872.0,13089.0,13656.0,14611.0,14879.0,14409.0,0.3179941395844433,0.006960716747070985,-0.009087826381824347,-0.054945848375451266,0.009087826381824347,0.016047527997814805,995,1,test
12373.0,13780.0,14739.0,15275.0,15425.0,14801.0,0.12279495990836196,0.015760074477989095,-0.004885993485342019,-0.05145413870246085,0.004885993485342019,0.020644478263746442,994,1,test
11871.0,13067.0,13927.0,14346.0,14606.0,14409.0,0.11800822396214725,-0.002190923317683881,-0.008980381320806852,-0.04665669572830409,0.008980381320806852,0.006789591590556609,994,1,test
11774.0,12924.0,13695.0,14346.0,14879.0,14409.0,0.1981855820750122,-0.002190923317683881,-0.018237810094097518,-0.05214521452145215,0.018237810094097518,0.016047527997814805,995,1,test
11997.0,13364.0,13991.0,14611.0,14698.0,14279.0,0.18064215372064565,0.011491865697473173,-0.002968371489986011,-0.04457551385165326,0.002968371489986011,0.014459743934844877,997,1,test
11983.0,13495.0,14043.0,15010.0,15243.0,14279.0,0.25727664555951685,0.024958175424220696,-0.0077017155323438995,-0.05314857042624101,0.0077017155323438995,0.032653614253776844,998,1,test
11883.0,12821.0,13693.0,14609.0,15240.0,14146.0,0.2995225949905173,0.016101547556946618,-0.021139736674595466,-0.06518410499453153,0.021139736674595466,0.03722861226434356,982,1,test
11736.0,12776.0,13344.0,13946.0,14422.0,14277.0,0.2512101485561676,-0.01172802324345392,-0.016779469825155106,-0.04378414789312177,0.016779469825155106,0.005052440851597616,982,1,test
12189.0,13207.0,13809.0,15406.0,15423.0,14799.0,0.5834003068605246,0.020096010594272472,-5.514288494599241E-4,-0.07685317862510048,5.514288494599241E-4,0.020647210641254715,983,1,test
12189.0,13207.0,13809.0,15406.0,15423.0,14799.0,0.5834003068605246,0.020096010594272472,-5.514288494599241E-4,-0.07685317862510048,5.514288494599241E-4,0.020647210641254715,982,1,test
12282.0,13635.0,14274.0,15273.0,15514.0,14929.0,0.28371009882994436,0.011389974173895768,-0.007827979341930035,-0.05666251556662515,0.007827979341930035,0.019216240186578196,982,1,test
11979.0,13116.0,13669.0,14875.0,14604.0,14538.0,0.427811280595956,0.011457518784211062,0.009192984836663387,-0.06284162766603552,-0.009192984836663387,0.0022647724933086266,982,1,test
11615.0,12778.0,13461.0,14211.0,14786.0,14016.0,0.23838281101010744,0.0069082793070464445,-0.019829637548711934,-0.05309570565786061,0.019829637548711934,0.026734254565655164,981,1,test
11211.0,12536.0,12995.0,13679.0,13512.0,13100.0,0.2259663032705649,0.02162141976922215,0.006141738075098378,-0.0436009917985886,-0.006141738075098378,0.015481737562002103,981,1,test
11217.0,12062.0,12646.0,13414.0,13785.0,13231.0,0.37184080565507893,0.006868080315256145,-0.013640207360564727,-0.05306955566022924,0.013640207360564727,0.02050636659757181,982,1,test
11217.0,12062.0,12646.0,13414.0,13785.0,13231.0,0.37184080565507893,0.006868080315256145,-0.013640207360564727,-0.05306955566022924,0.013640207360564727,0.02050636659757181,982,1,test
11352.0,12516.0,12995.0,13679.0,14058.0,13623.0,0.2626728110599078,0.0020511317852172,-0.013664058838374734,-0.04439778583699179,0.013664058838374734,0.01571475018966078,981,1,test
11618.0,12516.0,13112.0,14211.0,14422.0,13753.0,0.47790920160027833,0.016378200543556,-0.007369119547375406,-0.06341901447973959,0.007369119547375406,0.023744454303460515,981,1,test
12053.0,13224.0,13877.0,14477.0,15059.0,14799.0,0.20429009193054137,-0.010998770323814728,-0.019704767063921994,-0.04523302407855312,0.019704767063921994,0.008707883984191842,981,1,test
11550.0,12516.0,12878.0,13414.0,14331.0,13492.0,0.3302119270576639,-0.002898981639782948,-0.033051000180212654,-0.034631700732742,0.033051000180212654,0.03015490781008518,981,1,test
11417.0,12673.0,13318.0,14079.0,13967.0,13623.0,0.22755816039710544,0.01646090534979424,0.0039934393496398775,-0.052556818181818184,-0.0039934393496398775,0.012468285610728524,981,1,test
11417.0,12349.0,12995.0,13946.0,14331.0,13492.0,0.3780109706653947,0.016546395509876813,-0.01361530572550129,-0.06073397984407682,0.01361530572550129,0.03015490781008518,980,1,test
11817.0,12635.0,13344.0,14344.0,14149.0,13885.0,0.4324137334601747,0.01625987459704559,0.0068437861931000595,-0.06334556506912783,-0.0068437861931000595,0.009417136334451024,981,1,test
12064.0,13250.0,13693.0,14609.0,14558.0,13885.0,0.3641857506361323,0.025408858005194077,0.0017485514451263415,-0.04878136329372914,-0.0017485514451263415,0.023661357803325952,981,1,test
11614.0,12635.0,13461.0,14211.0,14058.0,13753.0,0.23815572208814936,0.016378200543556,0.005412289079910856,-0.058705207479699026,-0.005412289079910856,0.010966883607205782,981,1,test
11858.0,13065.0,13809.0,14609.0,14877.0,14277.0,0.23449407902450464,0.011493457038011494,-0.009089059214542495,-0.05579244055792441,0.009089059214542495,0.020580366330520683,981,1,test
12403.0,13635.0,14274.0,15273.0,15695.0,15191.0,0.3163194224558293,0.002691701680672269,-0.013626969775251872,-0.05666251556662515,0.013626969775251872,0.016318072913294047,980,1,test
12403.0,13297.0,13926.0,14742.0,15514.0,14799.0,0.3866199185065858,-0.0019295216817304763,-0.02551560021152829,-0.051535361460822424,0.02551560021152829,0.023587239798106424,980,1,test
11484.0,12536.0,13016.0,13414.0,13877.0,13647.0,0.18490986805426501,-0.00861017700750157,-0.016965299915723132,-0.033834296724470136,0.016965299915723132,0.008356343554715885,980,1,test
11484.0,12536.0,13016.0,13414.0,13877.0,13647.0,0.18490986805426501,-0.00861017700750157,-0.016965299915723132,-0.033834296724470136,0.016965299915723132,0.008356343554715885,980,1,test
11919.0,13065.0,13693.0,14609.0,14513.0,13885.0,0.3104874245813843,0.025408858005194077,0.003296476890323467,-0.05579244055792441,-0.003296476890323467,0.02211423339671808,980,1,test
11979.0,13350.0,13926.0,14609.0,14695.0,14277.0,0.205142067639815,0.011493457038011494,-0.002934752934752935,-0.045030222826281344,0.002934752934752935,0.014427723319066684,981,1,test
11797.0,12922.0,13576.0,14211.0,14695.0,14016.0,0.22077741464432238,0.0069082793070464445,-0.01674392859613921,-0.047506726126856594,0.01674392859613921,0.023649472327679288,980,1,test
11675.0,12778.0,13461.0,13812.0,14149.0,13885.0,0.12506235302501248,-0.002635664512402065,-0.01205250169879475,-0.03888679954870252,0.01205250169879475,0.009417136334451024,979,1,test
11675.0,12778.0,13461.0,13812.0,14149.0,13885.0,0.12506235302501248,-0.002635664512402065,-0.01205250169879475,-0.03888679954870252,0.01205250169879475,0.009417136334451024,980,1,test
11702.0,12866.0,13567.0,14609.0,14648.0,14016.0,0.3158724384624712,0.020716157205240174,-0.001333014321358991,-0.06343949044585988,0.001333014321358991,0.022048562656991347,980,1,test
11812.0,13065.0,13693.0,14344.0,14788.0,14439.0,0.20567420700113737,-0.0033005593579543482,-0.015240972126870795,-0.04666350468824109,0.015240972126870795,0.011941013446470729,981,1,test
11614.0,12922.0,13576.0,14079.0,14331.0,14016.0,0.14915193927173526,0.0022423918846769886,-0.008870116156283,-0.04285026480500722,0.008870116156283,0.011112287014498888,980,1,test
11614.0,12922.0,13576.0,14079.0,14331.0,14016.0,0.14915193927173526,0.0022423918846769886,-0.008870116156283,-0.04285026480500722,0.008870116156283,0.011112287014498888,979,1,test
11614.0,12776.0,13344.0,14211.0,14695.0,14146.0,0.30225909914935156,0.0022922029833903445,-0.01674392859613921,-0.05317375032423018,0.01674392859613921,0.01903540099164384,980,1,test
11613.0,12778.0,13344.0,14211.0,14058.0,13753.0,0.301943302918437,0.016378200543556,0.005412289079910856,-0.05309570565786061,-0.005412289079910856,0.010966883607205782,980,1,test
11805.0,13362.0,14073.0,15535.0,15238.0,14271.0,0.3195907838936738,0.04240756894584983,0.009651317713580087,-0.07519811745163858,-0.009651317713580087,0.032769663492493814,941,1,test
12009.0,13494.0,14209.0,15535.0,15238.0,14219.0,0.30916297505245977,0.04422934731464677,0.009651317713580087,-0.0703090013434841,-0.009651317713580087,0.0345927962793224,940,1,test
12188.0,13736.0,14488.0,15596.0,15421.0,14672.0,0.249212775528565,0.030527289546716005,0.005642067253441661,-0.06341197327151234,-0.005642067253441661,0.0248895091881833,940,1,test
11942.0,13449.0,14103.0,15004.0,15057.0,14219.0,0.22395108371445616,0.026862402901823904,-0.0017630817338079238,-0.05465153059431343,0.0017630817338079238,0.028624128979368765,941,1,test
11692.0,13236.0,13971.0,15004.0,14783.0,14162.0,0.23180145408850192,0.028869231296715352,0.007419344009131501,-0.06260623229461756,-0.007419344009131501,0.021454482639488685,941,1,test
11942.0,13576.0,14314.0,15270.0,15147.0,14219.0,0.20621225194132872,0.03564040828783614,0.00404379130091725,-0.05872564653678153,-0.00404379130091725,0.031601171422733776,940,1,test
12367.0,13852.0,14654.0,15727.0,15730.0,14757.0,0.24611220698197164,0.031819971132397325,-9.53682805099024E-5,-0.06338956692247878,9.53682805099024E-5,0.03191524256240365,940,1,test
12031.0,13612.0,14291.0,15668.0,15147.0,14274.0,0.30784708249496984,0.046556676240732085,0.01690735031640435,-0.07021857923497268,-0.01690735031640435,0.02967268277760783,942,1,test
11610.0,13120.0,13868.0,15596.0,14966.0,14144.0,0.36828644501278773,0.0488231338264963,0.020613834173156206,-0.0862237080373311,-0.020613834173156206,0.02823771899690828,940,1,test
12064.0,13703.0,14524.0,15402.0,15421.0,14878.0,0.18190105245711444,0.017305151915455747,-6.164228011549817E-4,-0.05837484968218519,6.164228011549817E-4,0.017921383544011352,940,1,test
11901.0,13771.0,14207.0,15666.0,15328.0,14665.0,0.3130498219113419,0.033002538656819756,0.010905336516745176,-0.06437476645038558,-0.010905336516745176,0.022105157870169707,932,1,test
11971.0,13464.0,14378.0,15401.0,15237.0,14534.0,0.21514195583596216,0.02896275263069985,0.005352829819178798,-0.06710549107916161,-0.005352829819178798,0.023613583688824696,932,1,test
11907.0,13628.0,14313.0,15268.0,15146.0,14665.0,0.20157034910718055,0.020144990478735844,0.004011310580653646,-0.05675526024363234,-0.004011310580653646,0.01613498373083761,931,1,test
12070.0,13736.0,14616.0,15799.0,15729.0,14671.0,0.22800863464651916,0.03702001969149984,0.002220248667850799,-0.06984933130184527,-0.002220248667850799,0.03480263157894737,931,1,test
11804.0,13217.0,14103.0,14673.0,15056.0,14543.0,0.13241033265192342,0.004449616648411829,-0.012883043492885734,-0.05220509143062029,0.012883043492885734,0.017331666610358457,930,1,test
12151.0,13630.0,14318.0,15136.0,15237.0,14534.0,0.20630517023959646,0.020289855072463767,-0.0033253218318901657,-0.05235347284989223,0.0033253218318901657,0.023613583688824696,930,1,test
12212.0,13792.0,14516.0,15282.0,15922.0,15068.0,0.1774955973676893,0.007051070840197694,-0.0205101910011537,-0.05124853821283621,0.0205101910011537,0.02755727654081962,1053,1,test
12147.0,13649.0,14284.0,15016.0,15340.0,14545.0,0.19025835629256121,0.01593315517066405,-0.01067334299644222,-0.04768881911739055,0.01067334299644222,0.026601974234565836,1051,1,test
12147.0,13649.0,14284.0,15016.0,15340.0,14545.0,0.19025835629256121,0.01593315517066405,-0.01067334299644222,-0.04768881911739055,0.01067334299644222,0.026601974234565836,1049,1,test
12272.0,13649.0,14516.0,15016.0,15249.0,14414.0,0.12409411297528045,0.020455317703024126,-0.007698661820584834,-0.04768881911739055,0.007698661820584834,0.028149546573171966,1048,1,test
11864.0,13507.0,14052.0,15016.0,14884.0,13760.0,0.2328727413276645,0.04364748401445649,0.004414715719063545,-0.052904673421449354,-0.004414715719063545,0.03924032956291021,1052,1,test
11960.0,13220.0,14052.0,14618.0,14612.0,13760.0,0.1532878344708049,0.030234688843470293,2.0526855969893944E-4,-0.05021912493713629,-2.0526855969893944E-4,0.030029606654448048,1051,1,test
11960.0,13220.0,14052.0,14618.0,14612.0,13760.0,0.1532878344708049,0.030234688843470293,2.0526855969893944E-4,-0.05021912493713629,-2.0526855969893944E-4,0.030029606654448048,1049,1,test
12100.0,13075.0,13818.0,14883.0,15158.0,14414.0,0.37808861119000287,0.0160084650305492,-0.009154155986818015,-0.06466843121825595,0.009154155986818015,0.025158934126876774,1044,1,test
12018.0,13218.0,13934.0,14618.0,15067.0,14283.0,0.21142433234421365,0.01159129441887824,-0.015125484251305374,-0.050294582554964794,0.015125484251305374,0.026712095400340717,1043,1,test
12018.0,13218.0,13934.0,14618.0,15067.0,14283.0,0.21142433234421365,0.01159129441887824,-0.015125484251305374,-0.050294582554964794,0.015125484251305374,0.026712095400340717,1042,1,test
12206.0,13932.0,14631.0,15282.0,15249.0,14676.0,0.14122700451232212,0.02022831964750651,0.0010808686253316302,-0.04621072088724584,-0.0010808686253316302,0.019147869674185462,1043,1,test
12275.0,13870.0,14434.0,15415.0,14884.0,14414.0,0.24629676123524982,0.03355794696436354,0.017525330869005578,-0.052757384326446985,-0.017525330869005578,0.016042050651921633,1041,1,test
12273.0,13663.0,14522.0,15815.0,16160.0,15498.0,0.2965460299986239,0.010123590840864817,-0.010789679437060204,-0.07300359590202864,0.010789679437060204,0.02091098616463453,1069,1,test
12136.0,13798.0,14786.0,16742.0,16556.0,15460.0,0.33866611261167673,0.0398111918514378,0.005585921076340921,-0.09639816633922724,-0.005585921076340921,0.03423288355822089,1069,1,test
12171.0,13892.0,14406.0,16742.0,15613.0,14937.0,0.4909006850754424,0.05697780864294959,0.034894143099984544,-0.09303388391982764,-0.034894143099984544,0.022127659574468085,1072,1,test
12687.0,14209.0,15009.0,16953.0,16341.0,15453.0,0.4099363164775842,0.046287724495463804,0.018381690394665706,-0.08805596559912714,-0.018381690394665706,0.027929798075108512,1070,1,test
11678.0,12949.0,13493.0,15873.0,15249.0,14395.0,0.6434519303557911,0.04883044799788556,0.020050125313283207,-0.10145028103532024,-0.020050125313283207,0.028808527863985967,1069,1,test
11756.0,13234.0,14020.0,15815.0,16160.0,14939.0,0.3813955464898861,0.02848409962931651,-0.010789679437060204,-0.08884987435023581,0.010789679437060204,0.0392617125952603,1068,1,test
12324.0,13804.0,14638.0,15815.0,16069.0,15591.0,0.2623952202603888,0.00713239508374196,-0.007966378120687493,-0.06789560754920827,0.007966378120687493,0.015097915350600127,1072,1,test
12599.0,14619.0,15343.0,16742.0,16706.0,15591.0,0.24443512597407135,0.035598305137166365,0.0010762975364745277,-0.06769554542265871,-0.0010762975364745277,0.03452333034027928,1071,1,test
11812.0,12892.0,13684.0,15284.0,15249.0,14022.0,0.45459711330833047,0.04306285402306695,0.0011463007238070285,-0.08489494605337876,-0.0011463007238070285,0.04191862252741621,1070,1,test
11812.0,13497.0,14230.0,15417.0,15431.0,14769.0,0.24307830930537352,0.02146690518783542,-4.5383817427385894E-4,-0.06640381821954762,4.5383817427385894E-4,0.021920529801324504,1069,1,test
12814.0,14372.0,15101.0,16212.0,16615.0,15721.0,0.25924024640657084,0.015375943381454921,-0.01227647972705395,-0.06016217630133403,0.01227647972705395,0.02764720435428006,1072,1,test
12063.0,13519.0,14406.0,15814.0,16069.0,14937.0,0.29884959884535384,0.028519397743162825,-0.007997992660665558,-0.07823952544915283,0.007997992660665558,0.03650906276204605,1071,1,test
12411.0,13858.5,14148.5,14202.0,14797.0,14643.0,0.022249022706479247,-0.015288611544461778,-0.020517948894789476,-0.012241406959961511,0.020517948894789476,0.005230978260869565,1086,1,test
12773.5,14440.0,14824.5,14738.0,15058.0,14946.0,-0.02742636101334855,-0.007007141894623366,-0.010739696603570948,-0.0102131743094112,0.010739696603570948,0.0037328356219170776,1086,1,test
12773.5,14440.0,14824.5,14738.0,15058.0,14946.0,-0.02742636101334855,-0.007007141894623366,-0.010739696603570948,-0.0102131743094112,0.010739696603570948,0.0037328356219170776,1084,1,test
12163.5,13548.0,14182.0,14175.0,14743.5,14356.0,-0.0021761432524015295,-0.006343976727068802,-0.019658695990455936,-0.022616599935071962,0.019658695990455936,0.013316380006529321,1083,1,test
12296.0,13885.0,14677.0,14554.0,14623.0,14400.0,-0.029575839184380108,0.005318781515507356,-0.002364876443774206,-0.02352403389711312,0.002364876443774206,0.007683561313441064,1084,1,test
12296.0,13885.0,14677.0,14554.0,14623.0,14400.0,-0.029575839184380108,0.005318781515507356,-0.002364876443774206,-0.02352403389711312,0.002364876443774206,0.007683561313441064,1084,1,test
11890.0,13414.5,13682.0,14086.5,14380.5,13630.5,0.14437147548004853,0.01645199696936898,-0.01032774791864264,-0.024435475073633688,0.01032774791864264,0.02677519545892685,1083,1,test
11879.5,13417.0,13890.5,14138.5,13749.5,13359.5,0.07393054106424206,0.028329333042403083,0.013948651749856569,-0.026183520531291395,-0.013948651749856569,0.014386366151462614,1082,1,test
12190.0,13557.5,14132.5,14748.5,14450.0,13692.0,0.18966685140710635,0.03714772947029764,0.010223127900405842,-0.04207588497138416,-0.010223127900405842,0.02693483050245185,1084,1,test
12423.0,13761.5,14514.5,14700.0,14622.5,13935.0,0.05382740409726655,0.02671555788370875,0.0026430215704663653,-0.032974368884282276,-0.0026430215704663653,0.024074236190142696,1081,1,test
11854.0,13566.5,14368.5,14575.0,14243.0,13732.5,0.04344807271503114,0.029762430451293828,0.011520577416892221,-0.035836753549029016,-0.011520577416892221,0.01824810995335204,1109,1,test
12248.0,13609.5,14128.5,14501.0,14816.0,13904.0,0.12562390395251585,0.021017426509417358,-0.010744619162943001,-0.03171412817274684,0.010744619162943001,0.03175487465181059,1108,1,test
12139.0,13718.0,14642.0,14763.0,14920.5,14485.5,0.026137296409901933,0.009487666034155597,-0.005305978068623983,-0.03669112741827885,0.005305978068623983,0.014792899408284023,1109,1,test
11779.0,13366.0,14177.0,14920.5,14378.0,13813.5,0.159672708530195,0.03852578826477344,0.01851630629554414,-0.05495554416417726,-0.01851630629554414,0.020023766028767535,1108,1,test
11784.0,13439.0,14096.5,13874.5,13685.5,13451.5,-0.05508958260955879,0.015479762863207201,0.006857764876632801,-0.015944496311347867,-0.006857764876632801,0.008622913365515716,1108,1,test
11786.0,13294.5,13979.0,15052.5,14884.0,13753.0,0.25480655115119866,0.04511291246463349,0.005628580495381892,-0.0620171446713938,-0.005628580495381892,0.03949436044278381,1107,1,test
12060.0,13509.5,14083.0,15038.0,14695.0,13960.0,0.262737977330252,0.03717497758466101,0.011536003766858373,-0.05354234171118311,-0.011536003766858373,0.02564997382655732,1106,1,test
12117.0,13675.5,14333.0,15039.5,15236.5,14293.0,0.17382639503985828,0.025449586635983977,-0.006506804069229753,-0.04750130593766324,0.006506804069229753,0.03195109974770992,1105,1,test
11978.5,13471.0,14096.5,14717.0,14662.0,13529.5,0.1640102555969656,0.04204060680084258,0.0018720855032506212,-0.04420320703845608,-0.0018720855032506212,0.040171682954081904,1096,1,test
11609.5,13304.0,13842.5,15124.5,14480.0,13579.5,0.2884983234691811,0.0538252508361204,0.02177033896873786,-0.06403784934133,-0.02177033896873786,0.032092517685632316,1097,1,test
11904.0,13081.0,13551.5,14434.0,14317.0,13149.5,0.3413134282178218,0.0465676944550184,0.004069423672220096,-0.04917317826640014,-0.004069423672220096,0.04250632588789981,1095,1,test
11613.0,13306.0,14155.0,15078.5,14977.0,13923.0,0.1788065365551425,0.03984276675344379,0.0033770857247425595,-0.062446053303739715,-0.0033770857247425595,0.036470588235294116,1095,1,test
11713.0,13289.5,14145.5,14919.0,14242.5,13147.5,0.16188104307061235,0.0631179520068409,0.0231983951442827,-0.057766276122445365,-0.0231983951442827,0.039978094194961664,1095,1,test
11766.5,13438.0,13990.5,14613.5,14652.0,13786.0,0.15108524311870983,0.029137836933748832,-0.0013155421913174216,-0.04190506746519794,0.0013155421913174216,0.030452211829242563,1096,1,test
11978.5,13752.5,14776.5,15481.5,15122.5,14288.5,0.12322805054971946,0.04007389989922741,0.011730492746046269,-0.05914346309092153,-0.011730492746046269,0.028356737275169155,1095,1,test
11870.5,13623.5,14551.5,15250.0,14903.5,13732.0,0.12905311778290993,0.0523773376578566,0.011491203342895518,-0.05633193066306475,-0.011491203342895518,0.04091075762602364,1096,1,test
11924.5,13122.5,13735.5,14591.5,14575.0,14013.5,0.282629511011325,0.020206257647264463,5.657175183858194E-4,-0.053005701089701956,-5.657175183858194E-4,0.01964076464312573,1121,1,test
12180.5,13443.5,13979.5,15113.0,15268.0,14487.0,0.3710432420046483,0.021148648648648648,-0.005101872881076989,-0.05846304694202721,0.005101872881076989,0.02624768946395564,1119,1,test
11802.0,12753.0,13371.0,14085.5,14380.5,13750.5,0.30810694264769295,0.012034775111366575,-0.010363240356917023,-0.04964882538144829,0.010363240356917023,0.022395222352564786,1120,1,test
12008.5,13353.0,13882.0,14768.5,14891.5,14358.5,0.2771091869588322,0.014076286606928279,-0.004146999325691167,-0.05033515281901748,0.004146999325691167,0.018222222222222223,1119,1,test
12008.5,13353.0,13882.0,14768.5,14891.5,14358.5,0.2771091869588322,0.014076286606928279,-0.004146999325691167,-0.05033515281901748,0.004146999325691167,0.018222222222222223,1118,1,test
12109.5,13301.0,14165.0,15072.0,14907.5,14164.5,0.24535396434657938,0.031039967164332254,0.0054870828399406265,-0.06241849645790012,-0.0054870828399406265,0.02555723720418272,1113,1,test
11895.5,13374.5,13928.5,14546.5,14411.5,13866.0,0.17355163020584682,0.023950725912890453,0.004661924166033566,-0.041975573940761436,-0.004661924166033566,0.019290955706834055,1130,1,test
12014.0,13229.5,13632.5,15159.5,15303.0,14341.5,0.5572585942631925,0.027727873631402326,-0.004710709889208043,-0.06798407834020219,0.004710709889208043,0.03243434701209331,1130,1,test
12139.0,13629.0,14313.0,15510.0,15238.0,14392.0,0.2892282414343015,0.0373888034245201,0.008846103811630025,-0.06455266138165346,-0.008846103811630025,0.02855214309821127,940,1,test
12042.0,13355.0,14096.0,14739.0,14511.0,14287.0,0.17859126763692923,0.01557224557293461,0.007794871794871795,-0.049263187869295934,-0.007794871794871795,0.007778317938745746,938,1,test
11992.0,13464.0,14103.0,15137.0,15369.0,14514.0,0.2633455582722086,0.021011095747192336,-0.007605061299416508,-0.05849445823572602,0.007605061299416508,0.02861158518221062,939,1,test
11992.0,13464.0,14103.0,15137.0,15369.0,14514.0,0.2633455582722086,0.021011095747192336,-0.007605061299416508,-0.05849445823572602,0.007605061299416508,0.02861158518221062,938,1,test
12073.0,13493.0,14208.0,15004.0,15057.0,14013.0,0.20503838029983,0.03415239342454423,-0.0017630817338079238,-0.053023125241253466,0.0017630817338079238,0.03591331269349845,937,1,test
12180.0,13766.0,14629.0,15332.0,15147.0,14672.0,0.1494854129454793,0.021997067057725635,0.006069752944650415,-0.05381813183036635,-0.006069752944650415,0.01592944096046145,938,1,test
12180.0,13766.0,14629.0,15332.0,15147.0,14672.0,0.1494854129454793,0.021997067057725635,0.006069752944650415,-0.05381813183036635,-0.006069752944650415,0.01592944096046145,938,1,test
